partition,item,supply,date,uni,amount,unitPrice
桃園,DG0000000675-Topsym OINTMENT 5g(民/小),D0094-嘉鏵,2021-01-21,條,25,35.52
桃園,DG0000000359-[管]DORMICUM 5MG/ML(新/民/內),D0094-嘉鏵,2021-01-21,支,10,23
桃園,DG0000000472-Duratocin 100mcg/ml(新生/民權),H_D0006-禾馨_大昌華嘉,2021-01-21,支,225,1466.667
桃園,DG0000001089-Cetazone inj(Cefmetazole 1g),H_D0052-禾馨_信東,2021-01-21,瓶,50,108.9
桃園,DG0000001674-LENOZOLE TAB 2.5MG,H_D0075-禾馨_培力,2021-01-21,錠,180,28.6
桃園,DG0000000783-AUGMENTIN 1G,H_D0087-禾馨_裕利,2021-01-21,顆,70,8.257
桃園,DG0000000418-Marcaine 0.5%SP HeavyAmp 4mL,H_D0087-禾馨_裕利,2021-01-21,支,200,160.605
桃園,DG0000000267-Abcot Chewable Tab. 20mg,H_D0164-禾馨_溫士頓,2021-01-21,顆,1000,0.99
桃園,DG0000001573-溫士頓ANTHOLIN CAPSULES,H_D0164-禾馨_溫士頓,2021-01-21,粒,2000,0.66
桃園,DG0000001129-Procto-Plus潔淨幕斯,H_D0196-禾馨_康令美,2021-01-21,條,20,462
新生,DG0000001664-【3ML】OZEMPIC INJ胰妥讚注射劑,H_D0006-禾馨_大昌華嘉,2021-01-20,支,10,3630
新生,DG0000001678-【2ML】VITAMIN B COMPLEX,H_D0204-禾馨_人力(安星),2021-01-20,AMP,100,17.33
新生,DG0000000417-安星Normal saline 500mL,H_D0204-禾馨_人力(安星),2021-01-20,包,160,25.413
小禾馨,DG0000001274-SYNAGIS INJECTION 50mg,H_D0087-禾馨_裕利,2021-01-20,支,2,13677.5
小禾馨,DG0000001128-Procto-eze痔瘡乳膏,H_D0196-禾馨_康令美,2021-01-20,條,20,462
民權,DG0000000592-Estromon  0.625mg,D0025-生達,2021-01-20,顆,3000,1.85
民權,DG0000000879-[管]Ativan( Lorazepam) 0.5mg,D0094-嘉鏵,2021-01-20,顆,100,2
民權,DG0000000071-(17-OHP)Progeston Depot 125mg,D0197-阿德比,2021-01-20,支,230,208.696
民權,DG0000001034-Emadine0.05% 5mL(民.小),D0094-嘉鏵,2021-01-20,瓶,10,54
民權,DG0000001250-Thiamazol 5MG TAB,D0094-嘉鏵,2021-01-20,錠,500,0.8
民權,DG0000000177-NOLVADEX 10mg Tab.,D0094-嘉鏵,2021-01-20,顆,240,3.6
民權,DG0000001443-NEURONTIN 鎮頑癲膠囊 400mg,D0094-嘉鏵,2021-01-20,顆,200,9.33
民權,DG0000001312-SOFUNI OINTMENT 2%15G,D0094-嘉鏵,2021-01-20,支,10,115
民權,DG0000000436-TOFRANIL 25mg S.C. Tab(民),D0094-嘉鏵,2021-01-20,顆,100,2
民權,DG0000000384-SINGULAIR10MG(新生),D0094-嘉鏵,2021-01-20,顆,112,12.929
民權小禾馨,DG0000000826-*自費*M-M-R II(非常備),H_D0087-禾馨_裕利,2021-01-20,瓶,10,308
民權小禾馨,DG0000001630-『自費六個月』賽諾菲六合一疫苗,H_D0087-禾馨_裕利,2021-01-20,盒,25,1430
禾馨眼科,DG0000000105-[管]KETALAR INJ 50MG/ML(新/民/,D0005-久裕,2021-01-20,瓶,12,600
禾馨眼科,DG0000001169-Alcaine愛爾卡因點眼液,D0163-愛爾康,2021-01-20,瓶,10,90
禾馨眼科,DG0000001413-NEOSTIGMINE METHYLSULFATE OPHT,D0005-久裕,2021-01-20,瓶,200,13.2
禾馨眼科,DG0000001478-B.S.S. BALANCED SALT SOLUTION,D0163-愛爾康,2021-01-20,支,15,144.933
禾馨眼科,DG0000001503-Soft Santear Hitomi Stretch 參,D0087-裕利,2021-01-20,瓶,40,80
懷寧,DG0000000056-MYCOMB CREAM 美康乳膏  10Gm,H_D0036-禾馨_杏輝,2021-01-18,條,144,21.556
懷寧,DG0000001671-DALCONE TABLET 250MG,H_D0161-禾馨_華興,2021-01-18,顆,2000,2.134
懷寧,DG0000000174-CRINONE 8% Progesterone vag g,H_D0087-禾馨_裕利,2021-01-18,條,60,220
懷寧,DG0000001266-Saizen 6mg/ml,H_D0087-禾馨_裕利,2021-01-18,支,1,2673
小禾馨,DG0000000300-Prevenar13沛兒(自費) (新生/民,H_D0005-禾馨_久裕,2021-01-18,支,100,2667.5
小禾馨,DG0000000351-60ml*CETIRIZINE SOL(民/小),H_D0068-禾馨_晟德,2021-01-18,瓶,400,30.8
小禾馨,DG0000001080-Butamirate Liquid 60ml(民/小),H_D0068-禾馨_晟德,2021-01-18,瓶,200,16.5
小禾馨,DG0000001083-Sortuss cough liquid 60ml(兒),H_D0068-禾馨_晟德,2021-01-18,瓶,200,16.5
小禾馨,DG0000000296-Secorine syrup息咳寧 120ml,H_D0068-禾馨_晟德,2021-01-18,瓶,180,24.2
小禾馨,DG0000000893-ULEXIN susp 25mg/ML(小/民),H_D0073-禾馨-健喬信元,2021-01-18,瓶,35,132
小禾馨,DG0000001042-DEX-CTM 2mg,H_D0073-禾馨-健喬信元,2021-01-18,顆,4000,0.209
小禾馨,DG0000000340-RotaTeq輪達停(自費)(MSD),H_D0087-禾馨_裕利,2021-01-18,支,200,1210
小禾馨,DG0000000402-愛治喘吸藥輔助器,H_D0104-禾馨_銓鼎,2021-01-18,罐,10,1039.5
小禾馨,DG0000000267-Abcot Chewable Tab. 20mg,H_D0164-禾馨_溫士頓,2021-01-18,顆,4000,0.99
懷寧小禾馨,DG0000001721-CETROTIDE 0.25MG,H_D0087-禾馨_裕利,2021-01-18,盒,3,9240
懷寧小禾馨,DG0000001722-(冷藏)150IU/75IU Pergoveris,H_D0087-禾馨_裕利,2021-01-18,盒,1,2200
桃園,DG0000000340-RotaTeq輪達停(自費)(MSD),H_D0087-禾馨_裕利,2021-01-18,支,100,1210
桃園,DG0000001186-Boostrix補施追疫苗,H_D0087-禾馨_裕利,2021-01-18,支,160,604.994
小禾馨,DG0000001312-SOFUNI OINTMENT 2%15G,D0094-嘉鏵,2021-01-17,支,12,115
小禾馨,DG0000000904-Duofilm Solution 15ml 史帝富治,D0094-嘉鏵,2021-01-17,瓶,3,165
小禾馨,DG0000001334-GLUCOBOSE 50MG華伏醣錠,D0094-嘉鏵,2021-01-17,錠,500,1.96
小禾馨,DG0000001734-FOXATE F.C TABLETS 200MG,D0094-嘉鏵,2021-01-17,顆,80,3.5
小禾馨,DG0000000047-ZITHROMAX TAB 250MG,H_D0006-禾馨_大昌華嘉,2021-01-17,顆,210,19.89
小禾馨,DG0000000365-ZITHROMAX SUSP (新生/民權),H_D0006-禾馨_大昌華嘉,2021-01-17,瓶,40,220
小禾馨,DG0000000308-HYDROCORTISONE 10g,H_D0036-禾馨_杏輝,2021-01-17,條,144,16.167
小禾馨,DG0000000593-BETAMETHASONE OINT 5gm,H_D0036-禾馨_杏輝,2021-01-17,條,144,16.167
小禾馨,DG0000000054-ACLOVIR CREAM 50MG/GM,H_D0036-禾馨_杏輝,2021-01-17,條,36,44
小禾馨,DG0000000466-siliverzine 20GM (新/小/民),H_D0036-禾馨_杏輝,2021-01-17,條,20,36.3
民權,DG0000001385-克皰疹錠 Acylo 400mg,H_D0052-禾馨_信東,2021-01-16,顆,100,6.05
民權,DG0000001487-(20Tab/box)Alvolon 500mg,H_D0061-禾馨_美時,2021-01-16,盒,40,330
民權,DG0000000323-Strolin Liquid 60ml民/小,H_D0068-禾馨_晟德,2021-01-16,瓶,100,24.2
民權,DG0000000351-60ml*CETIRIZINE SOL(民/小),H_D0068-禾馨_晟德,2021-01-16,瓶,200,30.8
民權,DG0000001080-Butamirate Liquid 60ml(民/小),H_D0068-禾馨_晟德,2021-01-16,瓶,300,11
民權,DG0000000719-LOMEXIN vag supp 200mg(民/新/,H_D0073-禾馨-健喬信元,2021-01-16,顆,660,41.3
民權,DG0000001539-Wellderm維凝膚矽膠疤痕貼片(4片,H_D0074-禾馨_唯鼎生醫,2021-01-16,盒,70,1460.8
民權,DG0000000607-Mepiform美皮豐矽膠片,H_D0107-禾馨_歐強國際,2021-01-16,片,400,1408
民權,DG0000001252-Infloran益腹寧膠囊,H_D0208-禾馨_榮懋興業,2021-01-16,顆,2000,16.5
民權,DG0000001625-DEXARON INJECTION,H_D0214-禾馨_國信,2021-01-16,支,500,6.6
民權,DG0000001726-Merional 75 IU娩俐諾兒凍晶注射,H_D0251-禾馨-豐樂,2021-01-16,SET,5,572
民權,DG0000000056-MYCOMB CREAM 美康乳膏  10Gm,H_D0036-禾馨_杏輝,2021-01-16,條,288,21.563
民權,DG0000000593-BETAMETHASONE OINT 5gm,H_D0036-禾馨_杏輝,2021-01-16,條,144,16.167
民權,DG0000000318-ATROVENT(兒),H_D0087-禾馨_裕利,2021-01-16,支,840,8.487
民權,DG0000001627-Femoston 28's(盒)conti Tab.,H_D0087-禾馨_裕利,2021-01-16,盒,20,660
民權,DG0000001274-SYNAGIS INJECTION 50mg,H_D0087-禾馨_裕利,2021-01-16,支,2,13677.5
民權,DG0000001266-Saizen 6mg/ml,H_D0087-禾馨_裕利,2021-01-16,支,13,2673
民權,DG0000000336-B肝疫苗(自費),H_D0087-禾馨_裕利,2021-01-16,瓶,10,269.5
民權,DG0000000115-(冷藏)@Gonal-F 300IU,H_D0087-禾馨_裕利,2021-01-16,支,20,2640
民權,DG0000001383-[顆粒劑]Singulair 4mg,H_D0087-禾馨_裕利,2021-01-16,包,112,8.661
禾馨眼科,DG0000001424-TOBREX EYE OINTMENT,D0087-裕利,2021-01-16,條,10,66.5
禾馨眼科,DG0000001426-TOBRADEX OPHTHALMIC SUSPENSION,D0087-裕利,2021-01-16,瓶,20,94.4
桃園,DG0000000206-ZALAIN CREAM 2%  (SERTACONAZO,D0058-科懋,2021-01-16,條,25,91
桃園,DG0000001088-ACTIN SOLUTION亞涕液,D0068-晟德,2021-01-16,瓶,100,16
桃園,DG0000000303-IBUPROFEN依普芬口服懸浮液 (兒),H_D0068-禾馨_晟德,2021-01-16,瓶,100,16.5
桃園,DG0000001080-Butamirate Liquid 60ml(民/小),H_D0068-禾馨_晟德,2021-01-16,瓶,100,16.5
懷寧,DG0000001528-NaCl 0.9% 注射液 500ML 濟生,D0094-嘉鏵,2021-01-15,瓶,30,19.667
懷寧,DG0000001482-850MG GLUCOPHAGE TAB,D0094-嘉鏵,2021-01-15,錠,210,1.829
懷寧,DG0000001228-JARDIANCE 25MG TAB,D0094-嘉鏵,2021-01-15,錠,120,29.667
懷寧,DG0000001231-Xigduo 10/1000MG TAB,D0094-嘉鏵,2021-01-15,錠,112,27.143
懷寧,DG0000001246-易安穩 Exforge 160/5MG TAB,D0094-嘉鏵,2021-01-15,錠,28,13.75
懷寧,DG0000001664-【3ML】OZEMPIC INJ胰妥讚注射劑,H_D0006-禾馨_大昌華嘉,2021-01-15,支,12,3630
懷寧,DG0000000076-[管]Xanax 0.5mg (Alprazolam),D0094-嘉鏵,2021-01-15,顆,100,2
懷寧,DG0000001236-TRESIBA FlexTouch 300IU/3ML,H_D0006-禾馨_大昌華嘉,2021-01-15,支,25,492.8
懷寧,DG0000001236-TRESIBA FlexTouch 300IU/3ML,H_D0006-禾馨_大昌華嘉,2021-01-15,支,30,492.8
懷寧,DG0000001163-NOVORAPID FLEXPEN諾和瑞 諾易筆,H_D0006-禾馨_大昌華嘉,2021-01-15,支,25,242
懷寧,DG0000001504-[自費]DOSTINEX TAB 0.5MG,H_D0019-禾馨_文德,2021-01-15,錠,80,137.488
懷寧,DG0000001211-Divigel 0.1%,H_D0073-禾馨-健喬信元,2021-01-15,包,168,10.488
懷寧,DG0000000063-ESTRADE TAB 2MG,H_D0073-禾馨-健喬信元,2021-01-15,顆,1000,3.52
懷寧,"DG0000000686-Gestrin Capsule 2.5mg ""P.L.""(",H_D0075-禾馨_培力,2021-01-15,顆,240,159.5
懷寧,DG0000000202-Duphaston 10mg Tab.,H_D0087-禾馨_裕利,2021-01-15,顆,400,26.345
懷寧,DG0000001527-Visanne 28's(自費),H_D0087-禾馨_裕利,2021-01-15,顆,33,1276.788
懷寧,DG0000000108-(需冷藏)OVIDREL 250 mcg,H_D0087-禾馨_裕利,2021-01-15,支,5,605
懷寧,DG0000000115-(冷藏)@Gonal-F 300IU,H_D0087-禾馨_裕利,2021-01-15,支,3,2640
懷寧,DG0000000175-(冷藏)@Gonal-F 450IU,H_D0087-禾馨_裕利,2021-01-15,支,3,3960
懷寧,DG0000000043-蜜蕊娜避孕器,H_D0087-禾馨_裕利,2021-01-15,組,5,4383.8
懷寧,DG0000001069-ADACEL三合一補追疫苗,H_D0087-禾馨_裕利,2021-01-15,支,160,770
懷寧,DG0000001310-BD Micro-Fine 32G 4mm 胰島素針,H_D0106-禾馨_德豪盛,2021-01-15,個,2400,4.07
懷寧,DG0000000607-Mepiform美皮豐矽膠片,H_D0107-禾馨_歐強國際,2021-01-15,片,20,1408
新生,DG0000001539-Wellderm維凝膚矽膠疤痕貼片(4片,H_D0074-禾馨_唯鼎生醫,2021-01-15,盒,150,1460.8
新生,DG0000001527-Visanne 28's(自費),H_D0087-禾馨_裕利,2021-01-15,盒,33,1276.788
新生,DG0000000044-Yasmin,H_D0087-禾馨_裕利,2021-01-15,盒,68,471.544
民權,DG0000000673-Topsym cream 5g(民權/小禾馨),D0201-台田,2021-01-15,條,100,35.8
民權,DG0000000879-[管]Ativan( Lorazepam) 0.5mg,D0094-嘉鏵,2021-01-15,顆,100,2
民權,DG0000001024-[管]Tramadol Sandoz Uno 200mg(,D0094-嘉鏵,2021-01-15,顆,100,10
民權,DG0000001217-Norvasc Tab 5MG,D0094-嘉鏵,2021-01-15,錠,280,3.893
民權,DG0000000659-Propranolol 10mg,D0094-嘉鏵,2021-01-15,顆,1000,0.67
民權,DG0000001231-Xigduo 10/1000MG TAB,D0094-嘉鏵,2021-01-15,錠,168,27.143
民權,DG0000001717-永豐D5W注射液 500ml/袋,H_D0024-禾馨_永豐,2021-01-15,SET,30,27.5
民權,DG0000001713-永豐RINGER'S SOLUTION 500ml/袋,H_D0024-禾馨_永豐,2021-01-15,包,30,27.5
民權,DG0000001714-永豐N/S注射液500ml/袋,H_D0024-禾馨_永豐,2021-01-15,包,60,27.5
民權,DG0000001553-METRONIDAZOL INJ 500MG/100ML(,H_D0052-禾馨_信東,2021-01-15,瓶,30,49.5
民權,DG0000000107-ATROPINE INJ 1MG/1ML(新/民),H_D0052-禾馨_信東,2021-01-15,支,100,8.8
民權,DG0000000245-HEMOCLOT INJ. (Transamine),H_D0052-禾馨_信東,2021-01-15,支,1000,13.2
民權,DG0000000409-Water for injection 20mL,H_D0052-禾馨_信東,2021-01-15,支,1440,5.5
民權,DG0000000408-NaCl 0.9% INJ. 20mL,H_D0052-禾馨_信東,2021-01-15,支,1440,5.5
民權,DG0000000826-*自費*M-M-R II(非常備),H_D0087-禾馨_裕利,2021-01-15,瓶,10,308
民權,DG0000000114-CLEXANE 6000IU (ENOXAPARIN),H_D0006-禾馨_大昌華嘉,2021-01-15,支,40,154
民權,DG0000000110-DOSTINEX TAB 0.5MG,H_D0019-禾馨_文德,2021-01-15,顆,112,137.5
民權,DG0000001717-永豐D5W注射液 500ml/袋,H_D0024-禾馨_永豐,2021-01-15,SET,90,27.5
民權,DG0000001713-永豐RINGER'S SOLUTION 500ml/袋,H_D0024-禾馨_永豐,2021-01-15,包,60,27.5
民權,DG0000001714-永豐N/S注射液500ml/袋,H_D0024-禾馨_永豐,2021-01-15,包,150,27.5
民權,DG0000000409-Water for injection 20mL,H_D0052-禾馨_信東,2021-01-15,支,2160,5.5
民權,DG0000000408-NaCl 0.9% INJ. 20mL,H_D0052-禾馨_信東,2021-01-15,支,2160,5.5
懷寧小禾馨,DG0000001724-Androgel 昂斯妥凝膠(盒)(民/懷),H_D0005-禾馨_久裕,2021-01-15,包,5,3630
懷寧小禾馨,DG0000001082-Muco Syrup120ml(兒),H_D0068-禾馨_晟德,2021-01-15,瓶,60,18.7
懷寧小禾馨,DG0000000304-SUTUSSI(民/小),H_D0068-禾馨_晟德,2021-01-15,瓶,200,16.5
懷寧小禾馨,DG0000000302-Anti-phen syrup(兒),H_D0068-禾馨_晟德,2021-01-15,瓶,300,15.95
懷寧小禾馨,DG0000001083-Sortuss cough liquid 60ml(兒),H_D0068-禾馨_晟德,2021-01-15,瓶,100,16.5
懷寧小禾馨,DG0000000784-AUGMENTIN SYRUP 457MG/5ML(兒),H_D0087-禾馨_裕利,2021-01-15,瓶,60,129.817
懷寧小禾馨,DG0000001184-A型鏈球菌快篩,H_D0118-禾馨_耀龍生技,2021-01-15,劑,20,154
懷寧小禾馨,DG0000001240-10MG CRESTOR TAB,D0094-嘉鏵,2021-01-15,錠,280,13.393
懷寧小禾馨,DG0000001246-易安穩 Exforge 160/5MG TAB,D0094-嘉鏵,2021-01-15,錠,28,13.75
桃園,DG0000001713-永豐RINGER'S SOLUTION 500ml/袋,H_D0024-禾馨_永豐,2021-01-15,包,60,27.5
桃園,DG0000001714-永豐N/S注射液500ml/袋,H_D0024-禾馨_永豐,2021-01-15,包,30,27.5
桃園,DG0000000123-Actein 66.7mg/gm 3GM,H_D0073-禾馨-健喬信元,2021-01-15,包,2800,1.804
桃園,DG0000000626-eurogel plus gel優潔疤痕護理凝,H_D0113-禾馨_優龍,2021-01-15,條,20,990
桃園,DG0000000813-Broain 100mg,H_D0198-禾馨_杏泰藥品,2021-01-15,顆,4000,1.1
桃園,DG0000000697-TRIAMCINOLONE SUSPENDED INJ.,H_D0211-禾馨_芯一,2021-01-15,支,100,26.4
桃園,DG0000000450-ROPICA INJ 10mg/mL(新生/,H_D0240-禾馨_淳靖,2021-01-15,支,150,308
民權小禾馨,DG0000000302-Anti-phen syrup(兒),H_D0068-禾馨_晟德,2021-01-14,瓶,200,15.95
民權小禾馨,DG0000000305-CYPROMIN 0.4 mg/mlL(兒),H_D0068-禾馨_晟德,2021-01-14,瓶,100,13.2
桃園,DG0000000214-Allegra 60mg Tab.,D0094-嘉鏵,2021-01-14,顆,1000,1.8
桃園,DG0000001490-BETMIGA PROLONGED-RELEASE TABL,D0094-嘉鏵,2021-01-14,粒,28,33.75
桃園,DG0000000242-VOREN-G GEL 10MG/GM,D0094-嘉鏵,2021-01-14,條,10,38
新生,DG0000001504-[自費]DOSTINEX TAB 0.5MG,H_D0019-禾馨_文德,2021-01-13,錠,56,137.5
新生,DG0000000396-VITAMIN K1(PHYTOMENADIONE)(新/,H_D0052-禾馨_信東,2021-01-13,支,300,11
小禾馨,DG0000000326-WEMPTY胃利空口服懸浮液(民/小),H_D0068-禾馨_晟德,2021-01-13,瓶,100,19.8
小禾馨,DG0000000342-CETIRIZINE SOL(30ML)(兒),H_D0068-禾馨_晟德,2021-01-13,瓶,200,17.6
小禾馨,DG0000000864-Rapid Diagnostic test(流感快篩,H_D0118-禾馨_耀龍生技,2021-01-13,組,30,165
小禾馨,DG0000001184-A型鏈球菌快篩,H_D0118-禾馨_耀龍生技,2021-01-13,劑,20,154
小禾馨,DG0000001630-『自費六個月』賽諾菲六合一疫苗,H_D0087-禾馨_裕利,2021-01-13,盒,30,1429.967
小禾馨,DG0000000383-Singulair 5Mg(小禾馨/民),H_D0087-禾馨_裕利,2021-01-13,顆,420,7.845
小禾馨,DG0000001270-止瀉 Hidrasec Granules 10mg (,H_D0087-禾馨_裕利,2021-01-13,包,960,7.59
民權,DG0000000013-Clomid TAB 50mg,H_D0005-禾馨_久裕,2021-01-13,顆,500,4.028
民權,DG0000001193-Novamin Tab 5mg,H_D0005-禾馨_久裕,2021-01-13,錠,3000,1.485
民權,DG0000001365-CEFTRIAXONE INJ 1G,H_D0006-禾馨_大昌華嘉,2021-01-13,瓶,100,104.29
民權,DG0000000049-NINCORT ORAL GEL,H_D0036-禾馨_杏輝,2021-01-13,條,108,43.12
民權,DG0000000241-Fusidic acid cream 20mg,H_D0036-禾馨_杏輝,2021-01-13,條,144,32.34
民權,DG0000001097-CIVIDOID GEL 10GM,H_D0036-禾馨_杏輝,2021-01-13,條,10,32.3
民權,"DG0000000262-XYLMOL SUPP.  ""SINPHAR""",H_D0036-禾馨_杏輝,2021-01-13,顆,1200,3.503
民權,DG0000001646-DIPHERELINE INJ 11.25MG,H_D0087-禾馨_裕利,2021-01-13,SET,25,9597.28
民權,DG0000001334-GLUCOBOSE 50MG華伏醣錠,H_D0161-禾馨_華興,2021-01-13,錠,1000,2.2
民權,DG0000000871-Sutondin 10mg/tab(Tilcotil)(新,H_D0161-禾馨_華興,2021-01-13,顆,4000,1.65
民權,DG0000001623-10G PROTOPIC OINTMENT 0.1%,H_D0218-禾馨-宏曜,2021-01-13,條,21,391.81
民權,DG0000001198-NALDEBAIN ER INJ 150MG/ 2 ML,H_D0236-禾馨_安美得生醫,2021-01-13,支,39,6600
民權,DG0000001645-Diphereline INJ 3.75mg,H_D0087-禾馨_裕利,2021-01-13,SET,10,3088.7
民權,DG0000001270-止瀉 Hidrasec Granules 10mg (,H_D0087-禾馨_裕利,2021-01-13,包,1920,7.59
民權,DG0000000115-(冷藏)@Gonal-F 300IU,H_D0087-禾馨_裕利,2021-01-13,支,3,2639.667
民權,DG0000000175-(冷藏)@Gonal-F 450IU,H_D0087-禾馨_裕利,2021-01-13,支,10,3960.2
民權,DG0000000278-NEXIUM  40MG Tab.,H_D0087-禾馨_裕利,2021-01-13,顆,280,7.154
民權,DG0000000418-Marcaine 0.5%SP HeavyAmp 4mL,H_D0087-禾馨_裕利,2021-01-13,支,200,160.595
民權,DG0000000461-NIMBEX 2mg/ml INJ. (新/民),H_D0087-禾馨_裕利,2021-01-13,支,50,62.72
民權,DG0000001184-A型鏈球菌快篩,H_D0118-禾馨_耀龍生技,2021-01-13,劑,20,154
民權,DG0000001727-MULTIGIVE CREAM 5G 0.5MG/G,H_D0164-禾馨_溫士頓,2021-01-13,支,120,14.3
民權,DG0000000267-Abcot Chewable Tab. 20mg,H_D0164-禾馨_溫士頓,2021-01-13,顆,3000,0.99
桃園,DG0000001539-Wellderm維凝膚矽膠疤痕貼片(4片,H_D0074-禾馨_唯鼎生醫,2021-01-13,盒,80,1460.8
新生,DG0000000446-Folic acid 5mg(民權),H_D0052-禾馨_信東,2021-01-12,顆,1000,0.88
新生,DG0000001385-克皰疹錠 Acylo 400mg,H_D0052-禾馨_信東,2021-01-12,顆,300,6.05
新生,DG0000000050-MAGNESIUM OXIDE TAB 250MG,H_D0052-禾馨_信東,2021-01-12,顆,5000,0.187
小禾馨,DG0000001507-PEACE TAB 鼻福錠,H_D0022-禾馨_永信藥品,2021-01-12,錠,980,1.735
桃園,DG0000000016-PROMERAN F.C.TAB 5MG,D0025-生達,2021-01-12,顆,7000,0.47
桃園,DG0000000365-ZITHROMAX SUSP (新生/民權),H_D0006-禾馨_大昌華嘉,2021-01-12,瓶,10,220
桃園,DG0000000047-ZITHROMAX TAB 250MG,H_D0006-禾馨_大昌華嘉,2021-01-12,顆,90,19.889
民權,DG0000000016-PROMERAN F.C.TAB 5MG,D0025-生達,2021-01-10,顆,5000,0.47
民權,DG0000000170-SENNAPUR(SENNOSIDE A+B),D0058-科懋,2021-01-10,顆,10000,1
民權,DG0000000206-ZALAIN CREAM 2%  (SERTACONAZO,D0058-科懋,2021-01-10,條,10,91
民權,DG0000000345-ATANAAL 5MG,D0094-嘉鏵,2021-01-10,顆,2000,2
民權,DG0000000130-Aldara 5% cream (婦),D0094-嘉鏵,2021-01-10,包,24,227.5
民權,DG0000001341-CONCOR 康肯 1.25MG,D0094-嘉鏵,2021-01-10,錠,30,2.167
民權,DG0000001239-Crestor 5 MG TAB,D0094-嘉鏵,2021-01-10,錠,140,10.357
民權,DG0000001223-Diamicron MR 60MG TAB,D0094-嘉鏵,2021-01-10,錠,120,3
民權,DG0000000900-Menphencala 100mL美膚可樂洗劑,D0094-嘉鏵,2021-01-10,瓶,2,38
民權,DG0000001098-ELLA 30mg Tablet,H_D0015-禾馨_友華生技,2021-01-09,顆,40,356.125
民權,DG0000000342-CETIRIZINE SOL(30ML)(兒),H_D0068-禾馨_晟德,2021-01-09,瓶,500,17.6
民權,DG0000000236-Gentamycin 80mg/2ml INJ.,H_D0214-禾馨_國信,2021-01-09,瓶,500,11
民權,DG0000000728-Dynastat 40mg powder for solut,H_D0219-禾馨_美立恒,2021-01-09,瓶,30,660
民權,DG0000000450-ROPICA INJ 10mg/mL(新生/,H_D0240-禾馨_淳靖,2021-01-09,支,200,308
民權,DG0000000435-PROSTIN E2 Vag. Supp(新/民),H_D0005-禾馨_久裕,2021-01-09,顆,200,339.9
民權,DG0000001164-VICTOZA INJ胰妥善注射液,H_D0006-禾馨_大昌華嘉,2021-01-09,支,20,1460.8
桃園,DG0000001713-RINGER'S SOLUTION 500ml/袋,H_D0024-禾馨_永豐,2021-01-09,包,30,27.5
桃園,DG0000001714-永豐N/S注射液500ml/袋,H_D0024-禾馨_永豐,2021-01-09,包,30,27.5
桃園,DG0000000278-NEXIUM  40MG Tab.,H_D0087-禾馨_裕利,2021-01-09,顆,280,7.15
桃園,DG0000000418-Marcaine 0.5%SP HeavyAmp 4mL,H_D0087-禾馨_裕利,2021-01-09,支,30,160.6
桃園,DG0000000045-Diane,H_D0087-禾馨_裕利,2021-01-09,盒,36,195.75
新生,DG0000000435-PROSTIN E2 Vag. Supp(新/民),H_D0005-禾馨_久裕,2021-01-08,顆,80,339.9
新生,DG0000000246-YUTOPAR  10mg/ml INJ.,H_D0016-禾馨_友勤,2021-01-08,支,70,49.486
新生,DG0000000219-MACGEL Tab.,H_D0022-禾馨_永信藥品,2021-01-08,顆,2000,0.594
新生,DG0000000251-PULIN INJ.(METOCLOPRAMIDE,H_D0022-禾馨_永信藥品,2021-01-08,支,400,8.25
新生,DG0000000598-DOMPER TAB 10MG,H_D0022-禾馨_永信藥品,2021-01-08,顆,1000,0.901
新生,DG0000001531-PCR-FLU+RSV,H_D0087-禾馨_裕利,2021-01-08,SET,20,1518
民權小禾馨,DG0000000300-Prevenar13沛兒(自費) (新生/民,H_D0005-禾馨_久裕,2021-01-08,支,100,2667.5
民權小禾馨,DG0000000301-RotaRix羅特律(自費)(GSK),H_D0087-禾馨_裕利,2021-01-08,支,130,1908.5
民權小禾馨,DG0000000340-RotaTeq輪達停(自費)(MSD),H_D0087-禾馨_裕利,2021-01-08,支,400,1210
民權小禾馨,DG0000001630-『自費六個月』賽諾菲六合一疫苗,H_D0087-禾馨_裕利,2021-01-08,盒,30,1429.967
禾馨眼科,DG0000000750-TIMOPTOL-XE 0.5% 2.5mL(眼),D0087-裕利,2021-01-08,盒,20,111
禾馨眼科,DG0000001474-SYSTANE ULTRA UD,D0163-愛爾康,2021-01-08,盒,12,233.333
禾馨眼科,DG0000001478-B.S.S. BALANCED SALT SOLUTION,D0163-愛爾康,2021-01-08,支,10,144.9
桃園,DG0000000725-南光Saline 0.9% INJ 100mL(軟袋,D0054-南光,2021-01-08,瓶,50,19
桃園,DG0000000415-N/S 0.9%  250ml,D0054-南光,2021-01-08,瓶,120,20
桃園,DG0000000246-YUTOPAR  10mg/ml INJ.,H_D0016-禾馨_友勤,2021-01-08,支,70,49.486
桃園,DG0000000448-Normal saline 1000mL(軟袋),H_D0024-禾馨_永豐,2021-01-08,瓶,54,33
桃園,DG0000001713-RINGER'S SOLUTION 500ml/袋,H_D0024-禾馨_永豐,2021-01-08,包,90,27.5
桃園,DG0000001714-永豐N/S注射液500ml/袋,H_D0024-禾馨_永豐,2021-01-08,包,90,27.5
桃園,DG0000000638-Spersin ointment 10g,H_D0055-禾馨_恆富,2021-01-08,條,66,78
桃園,DG0000001362-喜婦福寧錠 Cimidona tablets,H_D0061-禾馨_美時,2021-01-08,粒,1950,14.666
